__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
62874,2026_muni_t1,21161_0001,21,21161,0001,1,41,59.42,100,,,,,,"Une équipe pour Chaumont-le-Bois","Une équipe pour Chaumont-le-Bois",,
62875,2026_muni_t1,21162_0001,21,21162,0001,1,176,45.83,100,,,,,,"Agir aujourd'hui, Préparer demain","Agir aujourd'hui, Préparer demain",,
62876,2026_muni_t1,21163_0001,21,21163,0001,1,39,23.21,31.2,,,,,,"COUR MARIE-PIERRE","COUR MARIE-PIERRE",,
62877,2026_muni_t1,21164_0001,21,21164,0001,1,55,41.98,62.5,,,,,,"CHAZILLY 2026","CHAZILLY 2026",,
62878,2026_muni_t1,21165_0001,21,21165,0001,1,37,62.71,100,,,,,,"Liste 1","Liste 1",,
62879,2026_muni_t1,21166_0001,21,21166,0001,1,47,6.27,14.24,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62880,2026_muni_t1,21166_0002,21,21166,0002,1,79,8.92,19.55,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62881,2026_muni_t1,21166_0003,21,21166,0003,1,43,4.47,7.12,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62882,2026_muni_t1,21166_0004,21,21166,0004,1,36,4.96,8.89,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62883,2026_muni_t1,21166_0005,21,21166,0005,1,55,6.05,12.42,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62884,2026_muni_t1,21166_0006,21,21166,0006,1,62,6.57,13.22,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62885,2026_muni_t1,21166_0007,21,21166,0007,1,50,6.31,13.48,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62886,2026_muni_t1,21166_0008,21,21166,0008,1,53,6.99,17.38,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62887,2026_muni_t1,21166_0009,21,21166,0009,1,43,6.16,15.75,LFI,,,,,"Union Populaire - LFI Chenôve","Union Populaire - LFI Chenôve",,
62888,2026_muni_t1,21167_0001,21,21167,0001,1,68,57.14,100,,,,,,"CHEUGE, PETIT VILLAGE, GRAND COEUR","CHEUGE, PETIT VILLAGE, GRAND COEUR",,
62889,2026_muni_t1,21168_0001,21,21168,0001,1,34,70.83,100,,,,,,"POUR CHEVANNAY","POUR CHEVANNAY",,
62890,2026_muni_t1,21169_0001,21,21169,0001,1,88,66.17,100,,,,,,"POUR CHEVANNES","POUR CHEVANNES",,
62891,2026_muni_t1,21170_0001,21,21170,0001,1,102,36.56,46.36,,,,,,"NOUVEL ELAN POUR CHEVIGNY","NOUVEL ELAN POUR CHEVIGNY",,
62892,2026_muni_t1,21171_0001,21,21171,0001,1,343,40.45,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62893,2026_muni_t1,21171_0002,21,21171,0002,1,386,39.83,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62894,2026_muni_t1,21171_0003,21,21171,0003,1,308,36.8,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62895,2026_muni_t1,21171_0004,21,21171,0004,1,376,42.63,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62896,2026_muni_t1,21171_0005,21,21171,0005,1,250,36.5,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62897,2026_muni_t1,21171_0006,21,21171,0006,1,399,34.19,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62898,2026_muni_t1,21171_0007,21,21171,0007,1,299,31.24,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62899,2026_muni_t1,21171_0008,21,21171,0008,1,312,36.36,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62900,2026_muni_t1,21171_0009,21,21171,0009,1,258,32.45,100,LLR,,,,,"UNIS POUR CHEVIGNY","UNIS POUR CHEVIGNY",,
62901,2026_muni_t1,21172_0001,21,21172,0001,1,100,43.67,100,,,,,,"CHIVRES ENSEMBLE","CHIVRES ENSEMBLE",,
62902,2026_muni_t1,21173_0001,21,21173,0001,1,211,42.8,100,,,,,,"Ensemble... agissons pour Chorey-lès-Beaune","Ensemble... agissons pour Chorey-lès-Beaune",,
62903,2026_muni_t1,21175_0001,21,21175,0001,1,71,48.97,100,,,,,,"Ensemble pour notre commune","Ensemble pour notre commune",,
62904,2026_muni_t1,21176_0001,21,21176,0001,1,54,50.47,100,,,,,,"MOUILLON Olivier","MOUILLON Olivier",,
62905,2026_muni_t1,21177_0001,21,21177,0001,1,52,34.9,41.94,,,,,,"Un village, une équipe avec vous pour Clamerey","Un village, une équipe avec vous pour Clamerey",,
62906,2026_muni_t1,21178_0001,21,21178,0001,1,106,35.45,100,,,,,,"Ensemble pour Valforêt","Ensemble pour Valforêt",,
62907,2026_muni_t1,21179_0001,21,21179,0001,1,390,54.24,100,,,,,,"Ensemble pour Clénay","Ensemble pour Clénay",,
62908,2026_muni_t1,21180_0001,21,21180,0001,1,49,45.79,100,,,,,,"Liste présentée par Mme CLAIR Christine","Liste présentée par Mme CLAIR Christine",,
62909,2026_muni_t1,21181_0001,21,21181,0001,1,52,47.71,53.06,,,,,,"Vivre à Clomot","Vivre à Clomot",,
62910,2026_muni_t1,21182_0001,21,21182,0001,1,22,33.33,100,,,,,,"Ensemble pour Collonges","Ensemble pour Collonges",,
62911,2026_muni_t1,21183_0001,21,21183,0001,1,298,46.27,100,,,,,,"COLLONGES-ET-PREMIERES POUR TOUS","COLLONGES-ET-PREMIERES POUR TOUS",,
62912,2026_muni_t1,21183_0002,21,21183,0002,1,64,54.24,100,,,,,,"COLLONGES-ET-PREMIERES POUR TOUS","COLLONGES-ET-PREMIERES POUR TOUS",,
62913,2026_muni_t1,21184_0001,21,21184,0001,1,32,48.48,100,,,,,,"Vivre ensemble à COLOMBIER","Vivre ensemble à COLOMBIER",,
62914,2026_muni_t1,21185_0001,21,21185,0001,1,189,39.21,56.59,,,,,,"Bien vivre à Combertault en toute sérénité","Bien vivre à Combertault en toute sérénité",,
62915,2026_muni_t1,21186_0001,21,21186,0001,1,216,48.43,100,,,,,,"Agir ensemble pour Comblanchien","Agir ensemble pour Comblanchien",,
62916,2026_muni_t1,21187_0001,21,21187,0001,1,56,49.56,100,,,,,,"MUNICIPALES 2026","MUNICIPALES 2026",,
62917,2026_muni_t1,21189_0001,21,21189,0001,1,153,44.87,100,,,,,,"POUR L'AVENIR DE CORBERON","POUR L'AVENIR DE CORBERON",,
62918,2026_muni_t1,21190_0001,21,21190,0001,1,211,50.36,100,,,,,,"OPERON Dominique","OPERON Dominique",,
62919,2026_muni_t1,21191_0001,21,21191,0001,1,320,45.01,63.87,,,,,,"Ensemble poursuivons Corcelles-les-Citeaux","Ensemble poursuivons Corcelles-les-Citeaux",,
62920,2026_muni_t1,21192_0001,21,21192,0001,1,309,52.28,100,,,,,,"Bien vivre ensemble !","Bien vivre ensemble !",,
62921,2026_muni_t1,21193_0001,21,21193,0001,1,126,42.28,100,,,,,,"BIEN VIVRE A CORGENCOUX","BIEN VIVRE A CORGENCOUX",,
62922,2026_muni_t1,21194_0001,21,21194,0001,1,244,29.98,49,,,,,,"Corgoloin, un village qui bouge, une équipe qui écoute","Corgoloin, un village qui bouge, une équipe qui écoute",,
62923,2026_muni_t1,21195_0001,21,21195,0001,1,92,48.94,59.74,,,,,,"CORMOT VAUCHIGNON C'EST NOUS TOUS","CORMOT VAUCHIGNON C'EST NOUS TOUS",,
62924,2026_muni_t1,21196_0001,21,21196,0001,1,299,39.14,68.26,,,,,,"TOUS ENSEMBLE POUR CORPEAU","TOUS ENSEMBLE POUR CORPEAU",,
62925,2026_muni_t1,21197_0001,21,21197,0001,1,13,43.33,100,,,,,,"Liste maire sortant","Liste maire sortant",,
62926,2026_muni_t1,21198_0001,21,21198,0001,1,97,47.32,100,,,,,,"Bien vivre à Corrombes","Bien vivre à Corrombes",,
62927,2026_muni_t1,21199_0001,21,21199,0001,1,66,57.39,100,,,,,,"Ensemble pour notre commune","Ensemble pour notre commune",,
62928,2026_muni_t1,21200_0001,21,21200,0001,1,147,29.28,47.27,,,,,,"Couchey village dynamique","Couchey village dynamique",,
62929,2026_muni_t1,21200_0002,21,21200,0002,1,142,33.1,47.81,,,,,,"Couchey village dynamique","Couchey village dynamique",,
62930,2026_muni_t1,21201_0001,21,21201,0001,1,81,45.25,50.62,,,,,,"AGIR AVEC VOUS","AGIR AVEC VOUS",,
62931,2026_muni_t1,21202_0001,21,21202,0001,1,55,48.67,100,,,,,,"ENSEMBLE POUR COURBAN","ENSEMBLE POUR COURBAN",,
62932,2026_muni_t1,21203_0001,21,21203,0001,1,59,45.04,53.64,,,,,,"Courcelles Avenir","Courcelles Avenir",,
62933,2026_muni_t1,21204_0001,21,21204,0001,1,40,53.33,100,,,,,,"Liste menée par PALME AGNÈS","Liste menée par PALME AGNÈS",,
62934,2026_muni_t1,21205_0001,21,21205,0001,1,89,50,100,,,,,,"Ensemble pour notre commune","Ensemble pour notre commune",,
62935,2026_muni_t1,21207_0001,21,21207,0001,1,36,54.55,100,,,,,,"Rassemblés pour Courlon","Rassemblés pour Courlon",,
62936,2026_muni_t1,21208_0001,21,21208,0001,1,80,55.94,100,,,,,,"BIEN VIVRE A COURTIVRON","BIEN VIVRE A COURTIVRON",,
62937,2026_muni_t1,21209_0001,21,21209,0001,1,322,44.41,100,,,,,,"Couternon, bien vivre ensemble","Couternon, bien vivre ensemble",,
62938,2026_muni_t1,21209_0002,21,21209,0002,1,359,44.32,100,,,,,,"Couternon, bien vivre ensemble","Couternon, bien vivre ensemble",,
62939,2026_muni_t1,21210_0001,21,21210,0001,1,174,45.31,100,,,,,,"INVESTIS POUR CREANCEY","INVESTIS POUR CREANCEY",,
62940,2026_muni_t1,21211_0001,21,21211,0001,1,67,55.83,100,,,,,,"Ensemble pour CRÉCEY","Ensemble pour CRÉCEY",,
62941,2026_muni_t1,21212_0001,21,21212,0001,1,119,46.85,100,,,,,,"Collectif Crépand 2026","Collectif Crépand 2026",,
62942,2026_muni_t1,21214_0001,21,21214,0001,1,51,37.23,100,,,,,,"LISTE GROUPÉE","LISTE GROUPÉE",,
62943,2026_muni_t1,21215_0001,21,21215,0001,1,72,59.02,100,,,,,,"ENSEMBLE POUR CUISEREY","ENSEMBLE POUR CUISEREY",,
62944,2026_muni_t1,21216_0001,21,21216,0001,1,44,54.32,100,,,,,,"JEANNIN Elisabeth","JEANNIN Elisabeth",,
62945,2026_muni_t1,21217_0001,21,21217,0001,1,46,50.55,100,,,,,,"Dominique Bailleux","Dominique Bailleux",,
62946,2026_muni_t1,21218_0001,21,21218,0001,1,48,51.61,100,,,,,,"CURTIL SAINT SEINE","CURTIL SAINT SEINE",,
62947,2026_muni_t1,21219_0001,21,21219,0001,1,39,25.32,30.47,,,,,,"Ensemble pour Curtil-Vergy","Ensemble pour Curtil-Vergy",,
62948,2026_muni_t1,21220_0001,21,21220,0001,1,60,52.63,100,,,,,,"Vivre ensemble à Cussey-les-Forges","Vivre ensemble à Cussey-les-Forges",,
62949,2026_muni_t1,21221_0001,21,21221,0001,1,31,65.96,100,,,,,,"Nathalie Terrand","Nathalie Terrand",,
62950,2026_muni_t1,21222_0001,21,21222,0001,1,56,50.91,100,,,,,,"ENSEMBLE POUR CUSSY LE CHATEL","ENSEMBLE POUR CUSSY LE CHATEL",,
62951,2026_muni_t1,21223_0001,21,21223,0001,1,541,43.73,100,,,,,,"AVEC VOUS, DAIX DEMAIN","AVEC VOUS, DAIX DEMAIN",,
62952,2026_muni_t1,21224_0001,21,21224,0001,1,33,47.14,55,,,,,,"DAMPIERRE SIMPLEMENT","DAMPIERRE SIMPLEMENT",,
62953,2026_muni_t1,21225_0001,21,21225,0001,1,64,63.37,100,,,,,,"Tous pour Dampierre et Flée","Tous pour Dampierre et Flée",,
62954,2026_muni_t1,21226_0001,21,21226,0001,1,126,46.32,100,,,,,,"ENSEMBLE POUR DARCEY","ENSEMBLE POUR DARCEY",,
62955,2026_muni_t1,21227_0001,21,21227,0001,1,149,44.21,100,,,,,,"Ensemble pour DAROIS","Ensemble pour DAROIS",,
62956,2026_muni_t1,21228_0001,21,21228,0001,1,69,54.33,100,,,,,,"Pour Détain et Bruant","Pour Détain et Bruant",,
62957,2026_muni_t1,21229_0001,21,21229,0001,1,40,51.95,100,,,,,,"GUYOT Jean-Marie","GUYOT Jean-Marie",,
62958,2026_muni_t1,21230_0001,21,21230,0001,1,154,53.47,100,,,,,,"Diénay ensemble","Diénay ensemble",,
62959,2026_muni_t1,21231_0001,21,21231,0001,1,25,2.22,4,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62960,2026_muni_t1,21231_0002,21,21231,0002,1,22,2.38,4.02,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62961,2026_muni_t1,21231_0003,21,21231,0003,1,16,2.19,4.08,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62962,2026_muni_t1,21231_0004,21,21231,0004,1,19,2.09,4.12,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62963,2026_muni_t1,21231_0005,21,21231,0005,1,23,2.31,4.12,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62964,2026_muni_t1,21231_0006,21,21231,0006,1,24,2.59,4.8,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62965,2026_muni_t1,21231_0007,21,21231,0007,1,29,2.74,4.58,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62966,2026_muni_t1,21231_0008,21,21231,0008,1,13,1.47,2.84,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62967,2026_muni_t1,21231_0009,21,21231,0009,1,27,2.82,5,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62968,2026_muni_t1,21231_0010,21,21231,0010,1,31,3.01,5.34,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62969,2026_muni_t1,21231_0011,21,21231,0011,1,30,2.99,5.15,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62970,2026_muni_t1,21231_0012,21,21231,0012,1,38,4.13,6.88,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62971,2026_muni_t1,21231_0013,21,21231,0013,1,26,2.76,4.57,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62972,2026_muni_t1,21231_0014,21,21231,0014,1,15,1.89,3.6,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62973,2026_muni_t1,21231_0015,21,21231,0015,1,25,2.63,4.35,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62974,2026_muni_t1,21231_0016,21,21231,0016,1,17,2.11,3.52,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62975,2026_muni_t1,21231_0017,21,21231,0017,1,19,2.34,3.9,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62976,2026_muni_t1,21231_0018,21,21231,0018,1,20,2.12,3.82,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62977,2026_muni_t1,21231_0019,21,21231,0019,1,24,2.61,4.64,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62978,2026_muni_t1,21231_0020,21,21231,0020,1,27,2.48,4.25,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62979,2026_muni_t1,21231_0021,21,21231,0021,1,22,2.51,4.3,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62980,2026_muni_t1,21231_0022,21,21231,0022,1,19,2.44,5,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62981,2026_muni_t1,21231_0023,21,21231,0023,1,29,2.75,5.08,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62982,2026_muni_t1,21231_0024,21,21231,0024,1,32,2.76,4.71,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62983,2026_muni_t1,21231_0025,21,21231,0025,1,19,2.31,4.28,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62984,2026_muni_t1,21231_0026,21,21231,0026,1,18,2.06,4.16,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62985,2026_muni_t1,21231_0027,21,21231,0027,1,32,3.22,6.11,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62986,2026_muni_t1,21231_0028,21,21231,0028,1,34,2.51,5.48,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62987,2026_muni_t1,21231_0029,21,21231,0029,1,43,4.44,7.33,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62988,2026_muni_t1,21231_0030,21,21231,0030,1,20,2.53,4.15,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62989,2026_muni_t1,21231_0031,21,21231,0031,1,24,3.04,5.73,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62990,2026_muni_t1,21231_0032,21,21231,0032,1,38,3.49,6.91,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62991,2026_muni_t1,21231_0033,21,21231,0033,1,31,3.66,6.95,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62992,2026_muni_t1,21231_0034,21,21231,0034,1,29,2.78,5.08,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62993,2026_muni_t1,21231_0035,21,21231,0035,1,39,3.68,5.91,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62994,2026_muni_t1,21231_0036,21,21231,0036,1,13,1.22,2.12,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62995,2026_muni_t1,21231_0037,21,21231,0037,1,12,1.23,2.41,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62996,2026_muni_t1,21231_0038,21,21231,0038,1,19,1.92,3.25,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62997,2026_muni_t1,21231_0039,21,21231,0039,1,12,1.29,2.72,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62998,2026_muni_t1,21231_0040,21,21231,0040,1,20,2.43,4.46,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
62999,2026_muni_t1,21231_0041,21,21231,0041,1,28,3.11,5.85,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63000,2026_muni_t1,21231_0042,21,21231,0042,1,2,0.25,0.67,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63001,2026_muni_t1,21231_0043,21,21231,0043,1,16,1.6,3.41,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63002,2026_muni_t1,21231_0044,21,21231,0044,1,1,0.13,0.42,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63003,2026_muni_t1,21231_0045,21,21231,0045,1,9,1,2.41,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63004,2026_muni_t1,21231_0046,21,21231,0046,1,4,0.45,1.4,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63005,2026_muni_t1,21231_0047,21,21231,0047,1,14,1.7,3.36,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63006,2026_muni_t1,21231_0048,21,21231,0048,1,29,2.46,5.05,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63007,2026_muni_t1,21231_0049,21,21231,0049,1,20,2.31,4.96,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63008,2026_muni_t1,21231_0050,21,21231,0050,1,15,1.4,2.82,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63009,2026_muni_t1,21231_0051,21,21231,0051,1,27,2.91,5.74,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63010,2026_muni_t1,21231_0052,21,21231,0052,1,22,2.32,4.3,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63011,2026_muni_t1,21231_0053,21,21231,0053,1,29,2.65,6.09,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63012,2026_muni_t1,21231_0054,21,21231,0054,1,13,1.46,2.79,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63013,2026_muni_t1,21231_0055,21,21231,0055,1,11,1.45,3.34,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63014,2026_muni_t1,21231_0056,21,21231,0056,1,24,2.17,4.87,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63015,2026_muni_t1,21231_0057,21,21231,0057,1,28,3.06,6.21,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63016,2026_muni_t1,21231_0058,21,21231,0058,1,30,3.43,6.07,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63017,2026_muni_t1,21231_0059,21,21231,0059,1,21,2.23,4.33,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63018,2026_muni_t1,21231_0060,21,21231,0060,1,36,2.76,5.27,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63019,2026_muni_t1,21231_0061,21,21231,0061,1,20,1.96,3.44,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63020,2026_muni_t1,21231_0062,21,21231,0062,1,27,3.11,6.15,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63021,2026_muni_t1,21231_0063,21,21231,0063,1,24,2.76,5.03,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63022,2026_muni_t1,21231_0064,21,21231,0064,1,13,1.62,3.12,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63023,2026_muni_t1,21231_0065,21,21231,0065,1,27,2.92,5.19,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63024,2026_muni_t1,21231_0066,21,21231,0066,1,5,1.58,2.84,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63025,2026_muni_t1,21231_0067,21,21231,0067,1,35,4.17,7.11,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63026,2026_muni_t1,21231_0068,21,21231,0068,1,24,2.5,4.64,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63027,2026_muni_t1,21231_0069,21,21231,0069,1,23,2.52,4.63,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63028,2026_muni_t1,21231_0070,21,21231,0070,1,29,2.75,5.61,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
63029,2026_muni_t1,21231_0071,21,21231,0071,1,28,2.29,4.74,LDIV,,,,,"Dijon Avenir : Bifurquer, Inspirer, Protéger","Dijon Avenir : Bifurquer, Inspirer, Protéger",,
